Comment,Kind of offensive language
kiedy ktoś pisać dietla to już wiadomo z prostak z wiocha,1
a widziałeś złapałeś to czemu kłamać lisowski trolu,1
a zaproponować ty kop w d bo jeśli nie to podać adres chętnie ty zaserwować podium but,1
zdrajca,1
czytać komentarz i nie wierzyć pis taki pis owaki ciągle źle rządzić dwa miesiąc i nie powiedzieć szybko i może drastycznie działać ale działać rozliczać obecny władza po mcach a po rok nie rozliczyliscie swój krzyk medialny ciągle krytyk to ja sie pytać na co on maja czekać lud pierwszy raz w polsce mieć rzady jeden partia nawet w europ być to rzadkość tym bardzo prawicowy i dla to wszystek sie burza polacy ostatni decyzja unia być jedynie próba zamaskowania aktualny sytuacja w niemczech i wszędzie tam gdzie być uchodźca fala gwałt i molestować rozlać sie po calej europ tak bardzo chca walczyć o wolność medium a ja sie pytać czemu informacja o zdarzenie w cały niemczech wynieść dopiero ponad dzień po fakt czemu polityk blokować upublicznienie ten informacja a on będą walczyć o nasz polski medium wstyd mieć za polak i mimo z nie z wszystko sie zgadzać co robić pis nie trawa ten złodziej w sutanna to mimo wszystko nawidzić hipokryzja i człowiek który nie maj własny zdanie a jedynie zaślepiony wierzyć w zielony wyspa jaki my tusk obiecać,1
normalny zachowanie człowiek ułomny,1
kaczynski skola o miejsce przy okraglym stół,1
szczucia nie próżnować sadurski polować polskę w singiel postkomuna z nowoczesny blokować obrada sejm zglaszajacy wniosek o przerwa tez chcieć się podlizać obcy agentura,1
czyżby gdzieś uciec za granica raczej bardzo facet solidny i konkretny nigdy nie będzie pachołek siła mieć gdzieś my polak wiedzieć że ty to boleć bo wolałbyś sługus dwór zagraniczny pachołek mordującego z wystawić łapki,1
posmigalbym na on i tyle,1
brawo pis ostatni nadzieja dla polski i polak nikt nie być świętywszyscy być tylko człowiek nie zrażać się kiedy w pisie znaleźć się jakiś czarny owcasbeki wstawić do opozycyjny partia swój agent i co jakiś czas wciskać guzik skompromitować pispaweł trzymać się z pisemny ty wieś nie podkupiłakażdy popełniać błędyale ogólnie pis być dla polski i polakówreszta tylko chcieć na my i polsce żerować,1
mieć racja zwieracz puszczać orac pis,1
przeciez to czubek z adhd,1
rudy fałszywy menda my natomiast zająć się do ból sprawa ten bandzior i złodziej bąk odpowiedzieć za wszystko jechane folksdojcz,1
a wp już wiedzieć co powiedzieć lub co mieć na myśl polski piesek,1
nie szkoda ten łajka,1
taki dowcip to dla cham z po ale nigdy dla pan kaczynskiego niemiec na swój portal jednoznacznie wspierać po i nowoczesny ponowny okupacja niemiecki niemiec finansować partia tuska i ułatwiać on dojście do władza późno kondonkazdrajcę zrobić naczelny błazen europ być jasny dlaczego niemiec zażarcie broń interes swój agentura w polsce ale czy my mieć się na to godzić nie w ten sytuacja polacy powinni szkol przegonić a zdrajca wyłapać ogolić i izolować,1
omg news stulecie prezes się śmiać poprosić o wiadomość kiedy se pierdnąć,1
ten baran ciemny co tak krytykuja obecny rzad uwazacie only tepe za za po rzadow byla demokracja cos baranie jeden drugi za darmo za marny pensja robiles i on z to mieć tamten u wladzy majatki rozbijać a ty co co miales parobek do powiedzenie nica sierota jednaanarchia i bezprawie okradanie naród przekrety i afera i ty to ciemny pal z drugi demokracja nazywać,1
co ty napisać osiowy cap,1
pierwszy gej europ wschodni w obecny usmiechu,1
pani prezes a może by tak do psychiatra na pewno pomóc,1
syn nieść niejaki demand tez by sie usmiechnąl ale mieć potokowy nerwica,1
polski spółka stracić na wartość okł miliard złoty przez harc ten łysieć buc ja bank podnosić rata kredytowy paliwo zaczynać znowy drogo gdyż złotówka spadać ana łeb an szyja chat lisowski won z polski,1
platforma obywatelski mieć ostatnio procent poparcie co na to tefek niesiolowski pokazać on wreszcie wstydzić się a taki mądry być i mieć wyłączność na prawda brakować ja ten ochrypły z nienawiść bestia lubiłem patrzeć jak tarcza i ślinić się nie przebierać w słowo robić w sejm dobry kabaret w polsce tefek dać czad nie wstydzić się,1
tusz przyjechać do polski bo już wysoki czas by cie zapuszkowac ty sprzedawca,1
nie martwić sie zastapia on maxm pojebonko on wy wcięcie z hitler byl aniolem,1
ja szczytowy co wieczór i mój pani też a on niech spisa od my jeszcze mało zdemolować gospodarka,1
skazać zdrajca rudy sprzedawca,1
sondaż hektar ha ha na sto głosować sto dwa głos na pis wychodzić szydło z worek malina i on przedwyborczy papierowy obietnica,1
duda to wstyd spotkać się z łachmyta domek tona,1
wp mało się nie zero czy wasz głupota mieć jakiś granica dlaczego nie zamieszczać taki sensacja na temat tuska kopacz i pozostały który przez rok śmiać się z polak zjadać ośmiornica popijać markowy wino,1
mieć w dupie to co mówić islam i ten kozoyepni proboszcz islamski powinni zachowywać się zgodnie z kultura i obyczaj panować u ten który on przyjąć a tak w ogół to powinni on wypierniczyć z kraj pijany jeden to być zły ścierwo niż cygani i powinni zostać usunąć jak w polsce będzie się któryś panoszyć to dostać po morda i nawet przez sekunda ja nie przejść przez myśl czy nie obrażać on religia sarm na on,1
wyglądać na to jakby się nazwać,1
zliński to być etatowy pajac pisu,1
taki miernota polityczny o parszywy reputacja dziś rozdawać kartyprzecież to być horror,1
jjjj ktoś przepowiadać że czarny szatan obama rozwieść porządek na ziemii i wszystko na to wskazywać że mieć racja,1
zbulwersować nie bulwersować ty fakt że parszywy towarzysz balbina pseudo jaroslawa kalksteinkaczyńskiego to znany syn warszawski komuch i nacjonalistyczny żyd rajmunda kalksteinkaczyński który pomagać sowiet w wyłapywaniu członek polski podziem ak oraz być jeden z echo osoba który to wydać w łapa gestapo polski generał grota kto wiedzieć co móc zaimponować oficer sb jarosław kalksteinkaczyński że ten po odmowa podpisania lojalka wypuścić on wolno i nigdy już nie nękać,1
no i dobrze mieć prawo pan schulz z racja urząd sprawdzić ten polski nocny demokracjęwstydzę się za marionetkowy prezydent urzędować właściwie w kościół w dyma kadzidło i ten niby pani jęczeć bufetowy premiera który wsadzić na odpowiedzialny stanowisko skompromitować polityk jak ten szaleniec macierewicz czy ziobroczy uważać że to dobrze rokować dla ten biedny polski,1
dobrze że nie pęknąć bo być smród na cały polskę,1
co to za tytuł znów mówić zginąć tyle człowiek sprawa nie wyjaśnić pajac z po i psl oraz lewica nica konkretny nie wyjaśnilipodali wersja moskwy i tylewstyd,1
nie wy qwa już być przeszłość,1
zdrajca pachołek wyrób precz z kraj,1
pis_dy z podszywać życiorys solidarność będą podszywać wiadomość głosić,1
iwon czy ty być kot jarka,1
stary pryk jak już siedzieć na wikt podatnik to do praca się wziąć a nie głupota się zajmować albo dobrze nie pracować bo znowu jakiś głupota wymyślić,1
ile w on nienawiść ten sierota tusk nie móc się pogodzić z to że to pis naprawiać polskę po on makabryczny rząd i zrobić wszystko żeby to utrudnić koszt milion polak,1
pewnie jak wielokroć w historia to polski będzie musieć ratować ten durny europę zachodni przed islam patrzyć najazd tatarski i zwycięski wojna z imperium osmański w lanie muzułmanin być dobry i nie będzie u my litość wbijanie na pala poganin to być ulubiony rozrywka nasz przodek lacha będzie znów budzić strach u ten islamski kundel i wcale nie chodzić tu o siła armia ale o nasz wysoki morał tradycyjny wartość i wiara chrześcijański zwyciężać się hart duch a nie tylko stal ale ten raz nie być głupi ty zapoznać i tchórzliwy zachodny europejczyk będą musieć za ratunek słono zapłacić,1
kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi kwi,1
tusk ty blaknie mafijny ue wrog polski numer,1
won,1
poczytać powód obniżenie rating przez spółka głupi irku,1
szkoda z nie pęknąć pawlowicz by mieć drugi śniadanie,1
wiedzieć że zwolennik pis u to poziom intelektualny zerowy ale żeby poniżej zero to hańba,1
qrwa ten kraj zżerać rak w dodatek rządzić cierpieć na choroba psychiczny a i tak mieć popart ja to qrwa nie ogarniać,1
bolek spokojnie bo ten żyłka pierdolić,1
gdyby na swiecie mozna bylo sie smiac na sala rozprawa sadowy i sala posiedzen to jeden byloby pewny ten kto tam sie smieje sam do siebie i probować rozbawić inny to czubek a nie osoba powazna do miejsce gdzie tam pracować za co brać kolosalny zaplaty,1
ciekawy być czy po ten on śmiech trzeba być wietrzyć sala,1
nazwisko mieć adekwatny do rozum,1
tusk ty chu ryza wara od polski nasz kochany do afryki uciekać banan zbierac,1
dobrze stary niż głupi tak jak ty,1
biernacki ty zakupić ten szczotka luckie z cela trynkiewicza bo jako polityka być już zero,1
nazwać on spaść kropka ale to nie zrobić i nazwać on polak zły sorta,1
typowy dla schizofrenia paranoidalny,1
no i co on tam mieć niech nadstawą kop można by zasadzić,1
zameczek śmiech to zdrowie trzeba się śmiać z popslowskiej banda przydać się zakuć w dyby ten śmieć bura myślić że to dać się zrobić pozdrawiać i życzyć dobry humor,1
tylko ów tatar nie przyjmować do polskiniech spierniczać na syberię,1
czy piotr kraska być syn czy wnuk orlowskiego bonza wincentego kratka jeżeli tak ten wszystko jasny typowy dziecko resortowy,1
no i szczekaczka co wy na to,1
to pajac powinni on w ogolić już nie pokazywać,1
aaaa ty cos powalić sie w ten zapyzdzialej lepetynie,1
pewno być na artykuł komentarz zobaczyć jak wy naródkochazdrajcy i kolaborant k k,1
nie wstydzić sie padalec dziennikarski dawac taki tytuly w porównanie do to co wy wyczyniać hiena dziennikarski i co wypisywać pisać z duda nie dotrzymać słowo hahahahaaaaaaaaa,1
ten się dobrze śmiać kto śmiać się ostatni niech pan więc uważać z ten śmiech tym bardzo że pan uśmiech być tak koszmarny jak u wiejski głupek,1
o adamie nie można powiedzieć że nie chcieć się oglądać on gdziekolwiek bo adam reprezentować nieckowy anonimowy pospólstwo,1
zrobić miejsce dla prawdziwy dziennikarz i forum z dwora do szczucia,1
zdrajca nie wracać już nigdy do polski,1
zdrajca numer,1
jaki on teraz dumny i ślepy to dosłownie ja rozbrajać propagandzista naprawdę wierzyć w to co mówić tak jak w rosyjiiii i w korei północny prosty szok to chory lud,1
ty ryża popapraniec i zdrajca naród polski nie zapominać taki rzecz przy urna wyborczy,1
szkoda że nie pęknąć,1
po gwałt arabs dostać po ryj to będzie rasizm prosty zasada jak gościa nie potrafić się zachować to niech wyp do syri czy do inny pakistanu sa młody lud powinni walczyc o swój kraj nie spie z on jak szczur,1
nareszcie ten podroby dziennikarz pojda do tvn i będą godzina głosić governo prawde,1
bardzo dobrze tępy nabzdyczona dzida w mój opini oczywiście,1
tusk to zdrajca konfident targowiczanin i niemiecki pachołek,1
bredzić folksdojcz wieś zarządzać nadal on mieszczuch kumaty komorowski bo z agentura nigdy się nie wychodzić ten dożywocie,1
co ten tabletowytechniczny pierze,1
ale ile szkoda narobić ten zakompleksić mini dyktator,1
woku nie mieć taki kraj jak kraina to być teren rosji i polski ukraine wytworzyć zydzi co szukaja wojna z poparcie ujść,1
puścić bąk a reszta udawać że fiołek pachniekaczorze jeszcze przyjść czas odpowiedzieć za swój przekręt my będziemy pamiętać mieć to jak w bank,1
gdyby wyborca pisu potrafić się gramatycznie wyrażanie głosować by na pis,1
eur na muslim x milion sto przybyły ponad miliard eur miesięcznie wydawać makrela na ten syf za to można być on na miejsce uspokoić,1
ale szczerbaty gęba zastać dłoń spocić,1
kraska ja szkoda ale ten pani nie widzialem on wywiad jak prowaadzilażenada,1
polak zły sorta nie wiedzieć czy zdawać sobie sprawa z podpisywać sie w ten sposób sam sobie wystawiać ocena jezeli nie jestes polityk ktory donosić na własny kraj a ten jarek nazwać zły sorta to naprawde musić byc upośledzić umysłowo o co jarek rownież powiedzieć jezeli juz sie chcieć podpisywać to rob to zgodnie z prawda i podpisywać sie tak jak wy jarek nazwać upośledzić umysłowo a tak wychodzić na głupek ktory nie być w stań zrozumieć co mowi inny człowiek,1
plugawy człowiek mieć nadzieja z wroci do rp juz za rok,1
super babka kochać on i kochać będę a pis niech kochać pawlowicz skoro pani lewicka to małpa i rura to jak nazwać ten wasz coś,1
tak trzymać i nie opuszczać pies szczekać karawana iść daleko do petra lęgnąć popapraniec ale nica z ten szkodnicyzłodziejeaferzyści pod sąd,1
macierewicz ty być chory umysłowo pierdolić się od my polak dać my żyć mieć już dość ten dwa kaczor,1
ruda to być ruda fałszywy,1
emerytka chyba wśród sok i inny ursynów,1
i tak by wylecieć a tak huk być dużo zmniejszyla on a tor skarżyć się obcy medium tylko o on źle świadczenie mieć nad co płakaćniech iść do di welt tylko tam będzie sprzątać kibel móc wtedy zrozumieć,1
ukraina i rosja żyć w pokój zanim ktoś trzeci nie zorganizować na majdan zamach stan ktoś który chcieć uwikłać europę w wojna aby zrealizować swój niecny cela panowanie nad świat przeczytać protokół mędrzec syjonu żyd rozpowiadać że być fałszywy przeczytać ten protokół a otworzyć wy się oko dowiedzieć się kto rządzidlaczego wszechobecny być kłamstwo oszustwo do co potrzebny być on terroryzm wojna i jaki chcieć przygotować goj koniec,1
szkoda z nie pek,1
długi kolejka do okulista w polsce tłumaczyć to co napisałeś,1
to być kolega towarzysz piotrowicz ten sam stylo zapuszczania jeden na drugichrobił tak komórka bolszewizm w czysty postaciteraz towarzysz pierwszy sekretarz pzpr kaczynski robić to samoostatnio w tztvnarodowej zapuszczać się opinia publiczny na niemiec aby podsycać ten nienawiść w dzisiejszy wiadomość dziś wziąć się za wałęsęco do tk to pamiętać co kaczynski i on eunuch mówić na temat sędzia trybunał i skutek ten nagonka się objawiać w postać grób karalnychtylko jak patrzyć na ostatni poczynanie komendant policja to nie wydawać się aby policja znaleźć osobyktóre wypisywać ten grób,1
